# simple white surface (R=0.8 for all wavelengths)
422.0238095238095, 0.8
426.1904761904762, 0.8
430.95238095238096, 0.8
435.7142857142857, 0.8
440.4761904761905, 0.8
445.23809523809524, 0.8
450.5952380952381, 0.8
457.14285714285717, 0.8
461.9047619047619, 0.8
467.85714285714283, 0.8
473.8095238095238, 0.8
479.1666666666667, 0.8
485.71428571428567, 0.8
491.6666666666667, 0.8
497.6190476190476, 0.8
503.57142857142856, 0.8
510.1190476190476, 0.8
516.0714285714286, 0.8
522.6190476190476, 0.8
528.5714285714286, 0.8
535.1190476190476, 0.8
540.4761904761905, 0.8
547.0238095238095, 0.8
552.9761904761905, 0.8
558.9285714285713, 0.8
565.4761904761904, 0.8
572.0238095238095, 0.8
577.9761904761905, 0.8
583.9285714285714, 0.8
590.4761904761905, 0.8
595.8333333333334, 0.8
602.3809523809524, 0.8
608.9285714285714, 0.8
614.8809523809524, 0.8
620.8333333333333, 0.8
627.3809523809524, 0.8
633.3333333333333, 0.8
639.2857142857143, 0.8
645.2380952380952, 0.8
651.1904761904761, 0.8
657.7380952380952, 0.8
663.6904761904761, 0.8
669.047619047619, 0.8
675.5952380952381, 0.8
681.547619047619, 0.8
687.5, 0.8
694.047619047619, 0.8
700, 0.8
705.952380952381, 0.8
711.9047619047619, 0.8
718.452380952381, 0.8
723.8095238095239, 0.8
729.7619047619048, 0.8
735.7142857142858, 0.8
741.6666666666667, 0.8
747.6190476190477, 0.8
753.5714285714286, 0.8
759.5238095238095, 0.8
764.8809523809523, 0.8
769.6428571428571, 0.8
774.4047619047619, 0.8
779.1666666666667, 0.8
783.3333333333335, 0.8
787.5, 0.8
791.0714285714287, 0.8
795.8333333333333, 0.8
800, 0.8
805.3571428571429, 0.8
810.1190476190477, 0.8
814.8809523809523, 0.8
817.2619047619048, 0.8
819.6428571428571, 0.8
822.6190476190477, 0.8
825.5952380952381, 0.8
827.3809523809524, 0.8
828.5714285714287, 0.8
829.7619047619048, 0.8
830.952380952381, 0.8
832.7380952380953, 0.8
835.1190476190477, 0.8
838.6904761904761, 0.8
841.0714285714287, 0.8
842.2619047619048, 0.8
844.047619047619, 0.8
845.8333333333333, 0.8
848.2142857142857, 0.8
852.3809523809523, 0.8
854.7619047619048, 0.8
856.547619047619, 0.8
858.3333333333333, 0.8
859.5238095238095, 0.8
863.6904761904761, 0.8
866.6666666666666, 0.8
867.8571428571429, 0.8
869.6428571428571, 0.8
870.8333333333333, 0.8
871.4285714285714, 0.8
872.6190476190475, 0.8
873.2142857142857, 0.8
874.4047619047619, 0.8
875.5952380952381, 0.8
876.7857142857142, 0.8
877.3809523809524, 0.8
879.1666666666666, 0.8
880.3571428571429, 0.8
880.952380952381, 0.8
881.547619047619, 0.8
882.7380952380952, 0.8
883.9285714285714, 0.8
884.5238095238095, 0.8
886.3095238095239, 0.8
887.5, 0.8
887.4999999999999, 0.8
888.6904761904761, 0.8
889.8809523809524, 0.8
890.4761904761905, 0.8
891.0714285714287, 0.8
891.6666666666667, 0.8
891.6666666666666, 0.8
892.2619047619048, 0.8
892.8571428571429, 0.8
893.452380952381, 0.8
893.452380952381, 0.8
894.047619047619, 0.8
894.047619047619, 0.8
894.047619047619, 0.8
894.047619047619, 0.8
894.6428571428571, 0.8
895.2380952380952, 0.8
895.2380952380952, 0.8
895.8333333333334, 0.8
895.8333333333333, 0.8
895.8333333333333, 0.8
896.4285714285714, 0.8
896.4285714285714, 0.8
896.4285714285713, 0.8
897.0238095238096, 0.8
897.0238095238096, 0.8
897.0238095238096, 0.8
897.0238095238096, 0.8
897.0238095238096, 0.8
